time_utc,latitude,longitude,wind_sfc_speed_ms,wind_sfc_dir_deg,wind_500_speed_ms,wind_500_dir_deg,temp_2m_C,temp_500_C,rh_2m_pct,pressure_sfc_hPa,precipitable_water_mm,cloud_cover_frac,cloud_top_temp_C,CAPE_Jkg,Lifted_Index_C,K_index,shear_850_500_ms,thunder_label
2019-06-23 10:00:00,34.52922542478799,-99.82861578378518,2.92,317.3,16.59,108.8,19.42,-27.5,55.1,1021.4,38.26,0.27,-7.67,836.8,-5.19,23.64,4.37,1
2019-05-30 13:00:00,31.366081893846946,-99.04400580684502,9.53,325.2,13.09,27.8,13.46,-9.38,100.0,1018.9,25.74,0.688,-34.86,152.7,0.47,18.56,8.58,1
2019-11-14 16:00:00,34.780715506152404,-96.17013180138396,11.57,237.3,13.62,307.6,15.36,-12.21,60.8,1008.0,21.44,0.504,-7.81,327.0,0.49,15.63,6.85,1
2019-10-31 21:00:00,42.19112793835873,-96.653972400137,10.48,263.7,15.89,54.7,12.69,-8.65,88.9,997.1,29.59,0.673,-36.86,73.3,-3.59,15.42,8.05,1
2019-10-04 04:00:00,36.846027421241914,-96.37611081061635,2.74,14.1,14.68,9.0,9.41,-22.25,61.9,1010.4,28.15,0.194,-1.05,445.0,1.8,16.3,2.72,0
2019-11-16 03:00:00,38.893075456203505,-86.561122283027,1.99,217.7,31.22,178.1,18.81,14.81,49.6,1031.2,17.87,0.631,-17.96,77.8,1.87,9.65,23.3,0
2019-05-28 15:00:00,32.293413524686734,-90.8103339789967,7.4,248.0,17.02,46.8,35.52,-32.45,71.7,1008.6,6.0,0.198,-1.59,1743.7,-12.0,31.22,7.6,1
2019-07-23 06:00:00,39.770117570210374,-80.16442243330613,10.42,7.3,21.17,353.7,21.73,-14.07,5.0,1021.1,27.9,0.205,-16.61,103.5,-1.67,14.7,9.96,1
2019-09-21 13:00:00,38.332341697587445,-95.4622817039411,6.68,303.8,20.47,3.7,17.99,-7.85,56.1,1002.0,23.11,0.247,-14.82,218.2,2.96,14.99,9.61,0
2019-10-03 23:00:00,27.39123995504113,-93.78339797945011,5.3,334.2,20.75,18.4,22.61,-6.73,5.0,1021.4,33.46,0.487,-9.33,25.2,-3.68,9.53,5.74,0
2019-07-02 07:00:00,36.45285706231169,-80.31518566396701,5.73,85.7,17.04,300.0,14.22,-14.9,29.4,1021.9,45.42,0.141,-15.6,135.0,1.46,13.54,0.79,1
2019-09-15 16:00:00,30.134869926195158,-83.36483718395506,9.06,304.5,16.21,86.3,8.37,-8.79,40.0,1013.3,9.96,0.615,-21.87,3.7,-7.56,9.17,4.99,1
2019-10-04 19:00:00,41.08191339267186,-90.60401558642934,5.04,239.6,25.14,328.2,15.18,-5.95,59.4,1025.3,30.56,0.566,4.49,151.9,-4.77,16.51,1.11,1
2019-07-17 05:00:00,33.51875416933879,-88.9080622890802,7.44,209.1,21.76,112.0,12.09,-13.92,68.4,1011.9,7.76,0.114,-11.57,255.3,-4.71,14.99,11.29,1
2019-11-11 03:00:00,44.89368330392975,-83.13644158694319,5.61,303.5,13.93,25.1,7.06,-12.71,18.2,1032.8,41.97,0.386,-27.4,21.4,-2.98,8.83,4.75,1
2019-06-23 19:00:00,26.850008758779275,-90.38039507907344,3.33,102.8,2.88,3.8,16.15,-8.59,47.5,1011.8,13.16,0.46,-1.27,122.6,-0.03,12.82,9.22,0
2019-09-27 05:00:00,40.60695725480317,-95.87952552835831,3.1,284.7,15.14,101.7,23.42,-14.79,51.3,1009.6,16.32,0.271,-2.36,584.7,-4.46,21.04,6.7,0
2019-09-22 01:00:00,38.474034670843125,-83.43110922891229,7.58,113.2,9.12,170.5,22.76,-1.66,100.0,1016.3,18.03,0.706,-49.33,232.4,-3.74,20.05,0.29,1
2019-07-08 04:00:00,40.34997661181411,-89.24455017448713,2.12,283.5,12.61,0.4,21.9,-5.03,58.2,1001.0,28.35,0.264,-13.01,232.9,-3.69,18.56,3.17,0
2019-10-02 00:00:00,31.150595909809127,-96.93914805672357,7.44,162.4,9.42,209.2,31.69,-18.06,28.2,1015.4,28.55,0.439,-16.63,430.2,1.83,22.54,9.82,0
2019-09-02 23:00:00,34.841089787648016,-89.88828337631205,5.49,42.1,29.28,120.1,16.13,-22.18,81.4,1004.8,32.22,0.555,-2.86,797.1,-5.79,17.2,7.89,1
2019-09-09 08:00:00,40.93017039447417,-91.73593238806282,8.84,137.3,29.22,140.5,23.03,-7.27,53.2,1022.7,39.8,0.531,-8.69,281.6,-3.76,22.69,10.27,1
2019-05-30 02:00:00,29.6508266324171,-82.46314936236485,7.8,84.1,26.06,94.1,17.28,-14.14,78.6,1021.9,21.51,0.185,2.28,485.2,-6.68,24.31,17.39,1
2019-07-30 00:00:00,29.520663935773044,-97.47889137278594,6.13,36.2,17.33,190.5,29.95,-20.93,85.1,1005.4,17.01,0.606,-52.37,1356.5,-11.29,28.54,13.98,1
2019-10-18 17:00:00,36.02101906589865,-82.49580391103949,2.8,39.7,14.67,82.8,14.34,-19.8,38.7,1008.6,13.74,0.131,-7.57,406.2,1.35,15.51,0.96,0
2019-11-14 09:00:00,35.47127159059711,-89.7557796637943,2.96,280.8,8.04,48.5,25.2,-8.52,49.8,1022.7,26.77,0.005,-20.65,378.4,-3.63,24.57,0.83,1
2019-06-05 14:00:00,30.645249408258657,-91.91271140037705,4.07,317.3,27.32,320.6,21.75,-19.65,50.5,1032.5,24.95,0.208,-1.94,566.8,-1.79,20.7,13.17,1
2019-09-22 18:00:00,30.961513010496454,-96.76065631194119,8.61,333.8,26.95,140.6,28.54,-0.54,82.0,1013.1,8.4,0.409,-3.27,392.3,3.29,23.76,3.31,0
2019-07-11 03:00:00,30.55690326413131,-85.98364074722642,11.31,307.4,23.94,27.7,20.06,-24.98,100.0,1021.3,33.66,0.216,-3.17,1256.6,-12.0,21.0,18.62,1
2019-08-24 17:00:00,40.43024123996975,-81.46386581779919,6.99,298.9,11.13,82.9,18.34,-20.01,100.0,1020.5,19.84,0.062,-18.89,968.9,-0.75,23.19,2.62,1
2019-07-12 05:00:00,38.03801731124921,-92.4924529220136,4.23,24.8,17.3,111.6,17.5,-24.3,54.7,1020.6,43.42,0.602,-28.05,607.8,-5.29,21.75,12.21,1
2019-11-22 11:00:00,41.64834366820506,-95.16829998658334,4.54,284.4,19.04,277.1,18.93,-27.19,98.4,990.0,23.06,0.238,-28.9,1299.8,-11.48,22.15,2.8,1
2019-09-24 06:00:00,44.50946056628044,-88.90266166001686,4.68,282.0,5.86,8.0,6.94,-22.96,69.3,1003.9,12.07,0.14,-17.94,343.8,4.1,14.54,3.32,0
2019-05-09 10:00:00,34.48328592543973,-84.0762810313226,9.12,47.3,31.43,172.2,16.35,-20.09,51.0,1027.7,28.31,0.247,-9.81,461.9,-0.6,16.57,20.49,1
2019-09-13 15:00:00,26.333877628108976,-99.92464610898934,4.62,238.3,9.19,146.8,15.93,-19.2,40.3,1005.2,37.58,0.22,-5.07,362.0,2.72,13.31,8.96,1
2019-10-23 18:00:00,25.961846208240708,-87.37245127209141,5.87,162.9,13.76,348.6,12.02,-36.65,71.9,1010.9,30.07,0.703,-46.11,1034.2,-6.11,22.54,9.73,1
2019-11-04 08:00:00,30.913300785432384,-88.06967998602738,10.03,324.0,5.83,64.8,16.07,-26.93,100.0,1032.7,40.09,0.467,-21.54,1155.7,-12.0,24.78,5.82,1
2019-06-01 22:00:00,43.65089178704902,-93.6369562839168,4.3,250.3,18.37,226.0,13.71,-13.2,90.7,1008.1,15.7,0.34,2.77,382.8,-4.91,20.24,2.38,1
2019-10-30 21:00:00,35.4642610994175,-90.9715399279006,7.67,342.4,18.01,72.8,16.41,-22.02,40.1,1014.4,32.7,0.086,-17.46,422.8,-6.0,19.58,3.99,0
2019-08-05 23:00:00,30.435730321602584,-95.06073551676359,8.7,37.8,27.84,197.4,24.37,-4.59,68.6,1017.2,39.71,0.59,-14.0,312.8,-2.17,20.01,15.07,1
2019-08-31 03:00:00,32.98333589022039,-84.20228524096315,6.19,14.6,12.42,199.8,24.39,-17.42,38.6,1024.7,29.21,0.717,-51.8,443.3,-4.63,20.3,4.88,1
2019-05-09 05:00:00,36.97190214809342,-87.30930133267785,11.86,350.5,11.32,27.1,31.05,-9.08,65.2,1019.1,38.05,0.354,-25.39,671.6,-0.33,23.05,8.34,1
2019-07-20 10:00:00,38.05899316275685,-89.34576755922029,11.0,28.9,20.64,164.3,22.16,-18.72,71.7,1007.9,26.27,0.821,-39.68,755.1,-5.08,23.25,10.44,1
2019-09-27 06:00:00,28.078390195658102,-92.14947603164346,6.79,139.0,3.4,166.0,9.36,-5.85,67.8,1013.1,38.86,0.423,-7.7,23.1,0.97,10.63,10.92,1
2019-05-26 08:00:00,44.54063353090352,-94.17231227958536,3.59,234.0,30.65,114.9,17.7,-38.34,84.8,1010.7,33.36,0.622,-48.42,1604.4,-9.13,26.75,23.55,1
2019-09-14 08:00:00,35.89544453965578,-83.54527027913137,3.73,316.8,9.43,99.8,15.53,-13.93,42.0,1022.1,21.38,0.485,-5.88,266.6,-5.61,17.88,1.96,1
2019-06-17 19:00:00,27.713766355845586,-90.97184659132861,6.64,91.6,34.54,80.7,13.12,0.3,93.4,1012.6,20.63,0.373,-0.31,35.3,4.42,17.88,16.51,1
2019-10-26 10:00:00,42.87270506692268,-89.97105160316654,2.73,10.5,13.66,2.1,27.51,-29.57,50.7,1015.2,32.1,0.174,-21.28,973.5,-6.07,24.98,3.53,1
2019-09-19 13:00:00,26.492768621588574,-89.58342538918517,6.81,187.7,8.58,0.7,23.18,-7.48,31.6,1008.2,20.44,0.596,-7.08,210.8,1.72,13.88,0.25,1
2019-08-13 15:00:00,43.15470866355025,-91.03266129136847,11.06,169.6,24.66,212.3,20.49,-11.08,85.1,1033.0,27.73,0.12,-8.74,640.6,-3.9,23.68,7.18,1
2019-07-14 18:00:00,44.93131312577965,-94.87823147523153,6.19,110.5,24.2,104.9,9.61,-29.27,71.5,1004.7,25.29,0.147,-12.59,744.1,3.36,16.5,12.96,1
2019-05-28 11:00:00,39.00863598313008,-97.59319119513896,5.94,314.6,24.4,60.4,19.43,-11.52,84.3,1034.2,14.59,0.483,-11.71,470.8,-7.12,21.75,15.63,1
2019-08-26 03:00:00,40.408944421479795,-98.02925465664518,8.56,269.8,20.8,246.5,36.28,-11.59,63.8,1011.2,24.14,0.335,-26.17,914.2,-9.4,29.18,10.14,1
2019-06-27 01:00:00,31.74605672934973,-84.85074953318623,7.57,308.9,37.92,190.4,14.14,-15.91,5.4,1022.1,18.98,0.233,-6.03,82.1,-0.02,9.5,27.99,0
2019-07-22 18:00:00,43.83153705467868,-95.52944355396977,2.56,58.3,9.2,329.4,18.47,-3.59,39.0,1014.2,28.24,0.282,-9.18,115.6,-3.48,15.53,5.48,1
2019-05-07 02:00:00,35.59427932216735,-98.88654370092048,4.63,249.3,30.89,299.2,29.72,-4.97,62.9,1001.1,27.42,0.467,-10.51,465.8,0.02,21.22,20.47,1
2019-09-12 03:00:00,39.6477689319511,-84.04965186608229,11.68,351.0,7.13,261.6,16.93,-6.85,58.5,1008.1,21.9,0.034,-0.79,158.0,2.9,11.26,10.91,0
2019-08-30 07:00:00,43.48215431822559,-96.91876694278704,6.98,220.3,33.22,45.6,16.78,-0.98,100.0,1024.2,23.2,0.189,2.11,6.6,6.34,21.88,22.35,0
2019-07-12 06:00:00,44.50359951951017,-87.49707816533292,2.98,61.7,22.82,239.8,18.4,-23.12,40.0,1002.5,8.48,0.501,-13.75,435.2,-1.0,21.62,12.99,1
2019-07-16 19:00:00,41.664087131933485,-93.22713457104274,5.42,358.5,32.47,249.8,22.43,-20.23,81.7,987.1,34.18,0.559,16.09,999.8,-12.0,23.66,12.87,1
2019-05-21 08:00:00,31.0603501396406,-97.4703948661738,0.65,190.2,27.14,274.8,13.45,-21.59,74.6,994.9,19.15,0.143,-2.65,623.0,0.95,17.05,22.21,1
2019-09-02 00:00:00,44.33095033104165,-91.7103804149128,0.43,302.4,2.6,94.7,26.46,-20.11,5.0,1013.1,37.02,0.17,-26.78,121.3,-1.51,17.66,9.17,1
2019-07-21 15:00:00,37.56239062487143,-99.7038227773475,8.95,53.8,17.3,230.5,17.24,-19.92,59.5,1003.2,2.52,0.618,-32.7,511.7,-3.99,18.49,1.17,1
2019-08-08 09:00:00,43.612849527039195,-83.1791003497488,5.99,239.8,9.97,222.6,21.44,-16.36,62.8,1013.6,34.1,0.346,3.71,570.8,-0.24,19.05,1.14,1
2019-08-30 15:00:00,38.52210051628704,-89.73004077316286,7.56,328.5,31.95,138.7,17.08,-18.85,92.8,1018.9,21.2,0.555,-7.55,762.4,-7.29,24.32,20.75,1
2019-11-14 08:00:00,31.14477923695441,-97.21679978184076,9.47,191.5,26.4,238.9,10.65,-25.88,17.0,1019.3,41.31,0.106,-22.55,225.3,-3.12,11.69,14.97,0
2019-07-15 02:00:00,32.40049048285632,-95.2603936322203,7.02,103.9,21.21,31.2,4.63,-7.06,79.3,1016.8,39.89,0.425,-14.22,29.6,-0.4,12.52,2.74,1
2019-10-17 05:00:00,36.00943554205881,-91.04049615722947,8.2,45.9,16.7,231.7,21.6,-23.76,69.9,1033.3,52.95,0.11,-13.67,913.8,-6.36,19.71,9.85,1
2019-09-18 09:00:00,40.80029683119764,-96.22261234368902,6.77,106.5,23.39,218.2,7.29,0.74,92.9,1028.8,36.45,0.331,-19.55,0.2,3.75,10.5,18.75,0
2019-05-11 22:00:00,31.3596510268067,-94.62801676997829,9.86,127.8,12.33,75.8,25.35,-6.93,44.2,1003.5,15.69,0.176,-8.86,342.4,-0.44,19.36,2.85,1
2019-05-26 23:00:00,36.594623322683844,-89.31228871529474,11.32,255.6,22.25,294.6,20.89,-26.78,79.3,1019.3,36.53,0.547,4.99,1132.2,-9.91,24.87,9.87,1
2019-06-12 08:00:00,31.91249987152803,-83.34781973923229,6.6,64.3,19.01,314.8,34.17,-15.2,32.2,1018.7,27.8,0.096,-22.38,491.7,-0.74,21.75,1.35,0
2019-09-29 19:00:00,41.31538809270214,-91.96320628620158,6.47,38.2,13.47,75.8,15.91,-29.16,100.0,1002.0,16.42,0.392,-15.11,1260.6,-11.46,22.31,7.11,1
2019-11-24 08:00:00,34.33456187535901,-85.66049452892904,6.96,139.3,25.56,27.3,32.14,-2.26,49.4,1007.5,36.05,0.83,-31.25,377.4,2.18,19.88,0.29,1
2019-07-25 09:00:00,26.534456537057704,-82.46631573078703,5.68,165.1,35.09,217.3,17.96,-14.95,22.8,996.7,25.91,0.028,-18.04,158.3,-3.43,15.88,32.4,0
2019-10-03 03:00:00,28.321050429630727,-95.67398119407676,4.8,226.2,8.57,172.8,26.5,-15.33,38.3,1007.5,56.18,0.659,-44.14,441.8,2.54,17.9,8.05,1
2019-11-06 12:00:00,26.222093352392648,-83.8561605919568,9.15,254.7,27.56,153.9,23.82,-12.79,84.2,1019.4,30.05,0.185,-8.63,714.0,-11.07,23.56,22.2,1
2019-09-07 12:00:00,34.9860589202865,-84.85195603337945,4.8,320.1,13.54,274.0,7.16,-16.72,59.1,1023.7,22.4,0.867,-30.78,116.7,-0.64,13.08,8.97,1
2019-10-18 10:00:00,27.126745946964544,-92.8612540410373,4.63,104.0,24.67,349.1,42.35,-21.59,85.2,1035.1,1.0,0.695,-42.36,2068.3,-12.0,31.05,14.03,1
2019-07-25 16:00:00,27.282799386192643,-80.20960080998266,8.7,190.3,15.06,172.0,31.33,-15.96,99.5,1020.9,1.0,0.43,-1.08,1381.8,-12.0,28.49,4.91,1
2019-09-10 02:00:00,43.820965200767546,-94.74855257128085,8.93,131.8,17.6,2.2,22.78,-2.46,84.3,1017.1,20.17,0.163,-33.64,288.1,-4.31,21.89,0.53,1
2019-07-10 02:00:00,42.453101443521106,-94.90393467936609,13.0,0.5,18.39,214.7,29.3,-20.57,83.3,1031.3,33.71,0.477,-16.27,1249.3,-12.0,21.88,1.78,1
2019-08-02 23:00:00,34.04173193622732,-84.55481670693604,9.66,208.6,30.89,235.4,21.92,-1.06,35.1,1028.5,37.97,0.078,-36.05,89.8,3.23,15.89,17.73,0
2019-06-18 02:00:00,44.71610641700411,-91.30685363897831,8.48,293.7,19.26,298.1,26.2,-19.72,40.9,1007.4,36.53,0.68,-52.18,559.5,-9.16,19.76,15.44,1
2019-11-04 11:00:00,25.003730563413264,-93.38410010437913,8.91,13.1,17.29,71.8,21.1,-13.2,30.4,1011.8,1.81,0.237,-17.5,340.3,4.23,18.44,1.94,0
2019-09-10 23:00:00,37.27958912546788,-96.42674389321795,5.56,1.3,19.34,188.8,12.71,4.61,60.8,1019.9,16.96,0.498,-10.75,65.1,0.26,13.38,6.6,0
2019-07-10 16:00:00,37.3285635474374,-84.69335138130911,7.69,262.0,35.17,161.0,19.29,-9.35,100.0,999.5,14.8,0.717,-48.52,453.5,-2.21,19.43,18.24,1
2019-10-14 07:00:00,34.148861117397765,-84.27356387727846,7.83,246.2,24.48,239.2,16.34,-11.46,53.7,1016.9,35.31,0.428,-22.18,272.6,-5.24,14.63,10.12,1
2019-11-13 19:00:00,32.93895945868586,-88.66871993539719,4.37,146.1,15.12,23.0,24.43,-8.46,100.0,1017.4,21.08,0.448,-5.31,665.5,-9.8,22.72,0.16,1
2019-11-12 02:00:00,34.10766270961215,-80.85372773617254,5.85,238.2,31.99,318.2,12.62,-5.01,20.0,1020.3,39.96,0.328,-13.33,57.2,-4.99,10.24,16.06,1
2019-07-08 16:00:00,33.29920872159361,-93.63673459154691,8.86,343.2,21.44,184.0,21.03,-23.37,48.7,1021.7,25.56,0.458,-7.07,607.8,-1.74,22.56,4.12,0
2019-06-30 05:00:00,39.609849549645986,-95.60761909041325,5.94,89.2,13.1,315.7,10.13,-10.02,36.9,1009.6,21.08,0.672,-46.43,21.4,6.63,6.85,2.97,0
2019-10-22 23:00:00,27.70710869946568,-86.45066462131076,7.83,88.5,23.15,122.5,25.4,-12.42,71.0,1017.4,23.18,0.378,-6.14,669.7,-9.91,18.02,6.29,1
2019-10-11 11:00:00,28.952784411822602,-84.8318271840059,8.69,67.0,18.8,235.3,11.47,-36.66,69.1,1008.9,8.36,0.422,-8.71,1002.4,-8.72,23.07,1.32,1
2019-05-11 13:00:00,28.61036456784847,-95.50188058896356,8.55,260.6,7.06,344.4,24.23,-12.52,18.5,1022.6,18.77,0.78,-26.65,175.2,-2.92,20.37,0.32,1
2019-09-10 15:00:00,30.24941170242529,-98.46778471477774,11.19,127.1,22.65,339.6,20.83,-24.9,39.2,1015.1,31.2,0.393,-24.45,615.4,-3.41,20.57,7.98,1
2019-08-15 13:00:00,35.50516837563167,-83.78967026827256,4.26,355.9,11.4,339.9,27.3,-13.87,88.9,1022.7,23.43,0.456,-5.92,969.4,-10.83,24.11,2.53,0
2019-05-05 02:00:00,27.224174946764375,-80.46996052707975,10.93,257.3,9.82,15.5,18.94,-5.16,84.1,994.8,7.53,0.208,-12.44,223.4,-0.96,16.09,4.58,0
2019-07-31 16:00:00,42.363385906530084,-87.10655427855431,7.42,132.3,4.46,145.1,25.7,-24.34,39.0,1000.1,1.0,0.422,3.98,608.0,-0.88,20.1,8.93,0
2019-09-01 09:00:00,30.947230626169446,-94.44266199712212,8.5,53.7,21.03,21.9,21.04,-16.19,41.4,1016.2,8.66,0.296,0.91,408.2,-6.34,18.66,17.83,0
2019-11-24 05:00:00,28.250759749374158,-80.06654782894415,8.09,213.1,18.82,111.4,23.0,-19.26,57.0,1000.5,11.96,0.226,2.99,697.2,-7.0,20.62,8.08,1
2019-11-01 17:00:00,38.51242619196486,-82.13466727465845,7.94,106.2,27.59,62.8,7.46,-3.59,38.1,1023.1,35.98,0.731,-43.38,31.7,3.88,8.11,19.41,1
2019-10-05 09:00:00,25.761726011986386,-89.73238707439413,4.09,326.0,13.62,223.2,15.49,-20.5,70.1,1023.2,10.39,0.088,1.08,562.2,-7.65,18.02,0.28,0
2019-08-28 13:00:00,37.399371297483285,-83.49357430316333,8.39,158.9,16.15,281.1,18.86,-12.83,54.9,1017.6,19.32,0.673,-71.28,349.1,1.03,14.8,5.25,1
2019-09-12 18:00:00,38.96396861353,-83.68358953474066,1.68,105.4,35.84,184.8,29.59,-8.69,84.3,1009.9,10.22,0.553,10.84,862.2,-4.22,26.68,18.8,1
2019-10-05 23:00:00,29.298330627734384,-81.30402060653,12.29,211.9,4.2,286.4,22.42,-7.4,53.8,1009.5,29.24,0.563,-28.54,267.8,-1.17,16.68,0.1,1
2019-06-09 20:00:00,25.839281468872684,-83.1815231245308,7.15,49.3,29.73,4.6,7.97,-24.69,82.2,1022.0,33.27,0.313,0.47,555.4,0.14,13.73,21.61,1
2019-10-17 11:00:00,32.27290717838899,-87.1264152808567,9.48,202.2,13.76,295.4,23.06,-17.54,47.0,1019.1,32.1,0.51,-18.83,486.1,1.96,18.05,0.75,1
2019-05-07 16:00:00,26.971884604838728,-87.81392562086985,8.05,20.2,44.92,64.2,13.86,1.01,47.6,1004.4,24.01,0.869,-61.29,26.7,-0.12,11.8,31.84,1
2019-11-04 05:00:00,27.329556993466742,-90.65285423336776,6.11,218.5,25.78,165.9,14.47,-15.16,58.8,1017.2,27.53,0.004,-14.41,330.0,-3.03,17.19,20.99,1
2019-06-24 04:00:00,30.085224628897294,-87.47028720058485,4.38,190.9,14.98,159.3,19.59,-4.7,21.2,1027.8,36.22,0.45,-21.63,64.6,2.95,14.28,12.71,1
2019-11-21 15:00:00,30.909358492535187,-84.09566826939235,3.81,187.5,8.85,314.3,21.94,5.58,58.1,1018.7,20.74,0.148,-18.58,4.8,-0.67,16.48,8.76,0
2019-10-14 03:00:00,35.59940682042841,-80.61924747394893,8.34,246.3,23.27,347.8,14.56,-15.68,87.4,1009.3,22.82,0.341,-26.1,565.0,-6.02,20.14,22.8,1
2019-07-03 15:00:00,38.56783771006026,-90.6542528363576,8.18,16.0,4.72,91.8,7.77,-6.69,31.4,1010.8,37.27,0.598,-23.38,108.2,5.68,4.67,6.22,0
2019-06-20 18:00:00,36.855418817403695,-88.52693594022486,7.68,165.5,25.51,24.3,18.76,-5.46,84.9,1009.3,23.85,0.273,-37.28,242.7,-3.66,15.71,15.4,1
2019-11-04 08:00:00,27.967206745790335,-91.10389009882437,5.65,159.9,8.85,234.2,18.43,-28.59,61.9,1008.6,25.92,0.6,-14.75,845.4,-9.51,19.78,4.93,0
2019-11-14 07:00:00,28.441720649052527,-86.63022758033192,7.24,165.5,12.24,181.0,30.03,-10.98,64.5,1000.9,40.98,0.482,-20.66,736.6,-5.37,23.01,0.15,1
2019-09-07 08:00:00,42.575384995858286,-87.4015899187748,4.73,352.8,2.42,203.7,20.3,0.03,70.2,1014.1,20.51,0.409,-18.92,25.6,-1.33,17.72,1.99,1
2019-08-22 23:00:00,36.16704630128227,-99.64332419612754,3.96,50.1,21.04,16.7,28.25,-30.78,52.6,997.4,34.46,0.587,6.11,1065.0,-11.92,25.02,4.47,1
2019-11-06 19:00:00,42.39875665795378,-89.17676881798683,5.17,248.6,22.24,279.1,34.81,-16.14,68.8,1020.8,33.28,0.469,-18.61,1088.0,-12.0,28.44,12.76,1
2019-06-09 18:00:00,32.430930226397486,-98.23026208601972,5.3,144.7,20.23,83.6,12.25,-13.85,54.2,1009.7,27.68,0.837,-29.16,176.9,-1.83,16.52,7.99,1
2019-11-07 05:00:00,37.28800014862648,-99.47232763988923,10.39,184.2,6.22,120.6,30.29,-15.99,45.3,1026.2,26.71,0.551,12.65,638.4,-3.53,22.66,6.08,1
2019-09-21 14:00:00,35.47326832109221,-84.17605675830603,1.9,274.5,31.48,82.2,26.53,-17.01,89.5,1003.1,6.96,0.543,3.68,1103.5,-7.77,23.21,20.53,1
2019-06-13 13:00:00,31.382469796409254,-94.82700275681398,5.9,56.7,18.7,340.5,4.47,-26.11,28.9,1011.6,47.41,0.327,0.63,183.0,-2.98,8.99,0.87,0
2019-07-10 13:00:00,34.39830744067191,-93.18689845425402,7.9,274.9,15.83,60.7,18.68,-11.15,47.7,1014.1,22.48,0.386,-13.63,241.3,-3.16,18.16,9.17,1
2019-09-21 04:00:00,35.04981753653864,-98.71830824791867,11.96,25.3,26.43,263.6,24.94,-22.46,80.7,1001.5,32.49,0.442,-23.96,1132.6,-7.72,24.58,10.62,1
2019-05-24 10:00:00,29.01541949513357,-96.40999479011299,4.18,174.0,16.48,88.5,22.37,-22.2,37.1,1017.9,36.88,0.657,-27.03,514.1,1.3,21.32,8.27,0
2019-08-12 13:00:00,31.300207447534632,-84.68790363484415,2.65,267.1,23.53,153.0,31.6,-33.87,55.6,1001.5,29.37,0.463,-31.74,1339.9,-12.0,27.8,4.45,1
2019-09-17 18:00:00,40.82819501013951,-90.12938339534759,8.17,69.3,13.76,358.6,24.13,-29.24,25.7,1017.3,40.14,0.124,-6.85,429.5,0.5,20.2,1.87,1
2019-05-10 09:00:00,43.31576478908254,-82.38663074899704,6.49,277.5,26.53,36.2,9.99,-0.22,49.5,1027.8,36.0,0.434,-22.79,8.3,3.35,8.13,5.18,0
2019-11-20 21:00:00,32.19588187090599,-92.0551573706633,5.34,60.1,26.32,317.3,25.55,-14.22,24.0,1018.9,2.96,0.534,-8.8,344.1,-2.62,18.89,15.09,1
2019-06-09 23:00:00,31.139445644180363,-94.62598528491463,7.31,287.7,16.37,340.6,12.0,-7.6,41.9,1008.6,24.75,0.609,-39.21,60.9,-1.05,11.61,9.26,0
2019-11-06 12:00:00,28.90394329143765,-93.04800371082698,8.59,168.8,21.22,251.4,16.13,-23.87,64.1,1024.7,1.0,0.385,-21.64,692.3,-7.38,17.32,8.86,0
2019-09-05 19:00:00,38.56982337301162,-85.74456412966191,8.21,246.5,19.8,3.6,27.69,-34.44,58.6,1036.2,21.58,0.322,-15.1,1239.9,-7.92,26.56,11.74,1
2019-06-03 23:00:00,31.461994033326746,-88.89988655331028,6.91,330.3,19.0,295.5,26.9,-21.57,87.3,1015.5,14.7,0.481,-20.56,1243.4,-12.0,29.13,6.12,1
2019-11-15 02:00:00,44.75499078198377,-81.91617584895144,9.95,147.0,10.5,317.6,20.27,-34.14,78.0,1006.4,13.75,0.491,-9.81,1377.3,-11.43,23.94,0.03,1
2019-11-10 10:00:00,31.513696041279065,-87.95662461222233,6.59,83.9,11.62,353.1,14.93,-22.0,50.9,1013.8,26.85,0.323,-11.33,511.0,-4.55,16.65,1.49,1
2019-09-08 00:00:00,32.882720935652564,-90.13963583036994,6.13,312.2,16.92,302.2,18.6,-3.49,83.8,1000.8,32.86,0.532,1.75,90.7,-0.94,16.99,10.18,1
2019-05-01 16:00:00,37.06668392424069,-84.28494552226535,8.14,58.2,20.55,160.4,19.21,-15.99,56.5,1024.3,5.52,0.126,-14.73,432.3,-4.68,20.63,14.48,1
2019-06-21 19:00:00,41.0336858638261,-81.04932298533109,2.22,227.3,12.93,247.9,16.03,-0.51,43.0,1016.1,51.1,0.473,-3.2,261.5,2.3,12.48,4.98,0
2019-07-31 21:00:00,34.39037330691267,-92.88308177510059,7.85,332.4,20.12,174.6,27.95,-9.3,29.1,1007.7,30.47,0.043,-8.76,261.6,3.65,18.34,11.83,0
2019-08-14 04:00:00,33.45312067577917,-95.00247579669045,5.09,242.8,1.69,127.1,17.09,-4.34,96.5,1018.2,24.21,0.472,2.35,112.7,-4.68,17.33,18.88,0
2019-06-14 13:00:00,44.91275667189616,-87.67565207411721,2.01,70.4,20.02,225.5,18.17,-17.43,91.9,1008.0,23.95,0.694,-41.02,749.4,-4.86,25.94,8.46,1
2019-09-21 12:00:00,25.20987282279889,-90.02254357692237,7.28,54.8,20.62,277.1,18.36,-28.92,54.9,1011.1,4.31,0.498,-23.33,770.7,-0.92,20.78,1.97,0
